"INSEE";"DEPT";"NUMCANTON"
"54095";"54";"23"
"54096";"54";"37"
"54097";"54";"04"
"54098";"54";"05"
"54099";"54";"07"
"54100";"54";"42"
"54101";"54";"03"
"54102";"54";"27"
"54103";"54";"11"
"54104";"54";"40"
"54105";"54";"28"
"54106";"54";"01"
"54107";"54";"06"
"54108";"54";"25"
"54109";"54";"14"
"54110";"54";"40"
"54111";"54";"33"
"54112";"54";"08"
"54113";"54";"43"
"54114";"54";"24"
"54115";"54";"34"
"54116";"54";"18"
"54117";"54";"29"
"54118";"54";"15"
"54119";"54";"26"
"54120";"54";"28"
"54121";"54";"05"
"54122";"54";"28"
"54123";"54";"33"
"54124";"54";"06"
"54125";"54";"18"
"54126";"54";"23"
"54127";"54";"32"
"54128";"54";"28"
"54129";"54";"09"
"54130";"54";"05"
"54131";"54";"23"
"54132";"54";"29"
"54133";"54";"01"
"54134";"54";"15"
"54135";"54";"10"
"54136";"54";"11"
"54137";"54";"15"
"54138";"54";"32"
"54139";"54";"17"
"54140";"54";"10"
"54141";"54";"25"
"54142";"54";"14"
"54143";"54";"10"
"54144";"54";"14"
"54145";"54";"17"
"54146";"54";"28"
"54147";"54";"18"
"54148";"54";"18"
"54149";"54";"02"
"54150";"54";"42"
"54151";"54";"32"
"54152";"54";"05"
"54153";"54";"08"
"54154";"54";"03"
"54155";"54";"17"
"54156";"54";"14"
"54157";"54";"41"
"54158";"54";"10"
"54159";"54";"25"
"54160";"54";"12"
"54161";"54";"06"
"54162";"54";"28"
"54163";"54";"06"
"54164";"54";"29"
"54165";"54";"35"
"54166";"54";"26"
"54167";"54";"27"
"54168";"54";"42"
"54169";"54";"02"
"54170";"54";"05"
"54171";"54";"11"
"54172";"54";"15"
"54173";"54";"17"
"54174";"54";"27"
"54175";"54";"05"
"54176";"54";"17"
"54177";"54";"06"
"54178";"54";"15"
"54179";"54";"23"
"54180";"54";"40"
"54181";"54";"02"
"54182";"54";"26"
"54183";"54";"13"
"54184";"54";"35"
"54185";"54";"29"
"54186";"54";"42"
"54187";"54";"26"
"54188";"54";"23"
"54189";"54";"10"
"54190";"54";"10"
"54191";"54";"04"
"54192";"54";"25"
"54193";"54";"41"
"54194";"54";"37"
"54195";"54";"17"
"54196";"54";"25"
"54197";"54";"40"
"54198";"54";"11"
"54199";"54";"03"
"54200";"54";"26"
"54201";"54";"03"
"54202";"54";"27"
"54203";"54";"29"
"54204";"54";"29"
"54205";"54";"27"
"54206";"54";"13"
"54207";"54";"29"
"54208";"54";"12"
"54209";"54";"13"
"54210";"54";"06"
"54211";"54";"06"
"54212";"54";"15"
"54213";"54";"11"
"54214";"54";"29"
"54215";"54";"34"
"54216";"54";"05"
"54217";"54";"03"
"54218";"54";"10"
"54219";"54";"40"
"54220";"54";"10"
"54221";"54";"14"
"54222";"54";"13"
"54223";"54";"10"
"54224";"54";"14"
"54225";"54";"12"
"54226";"54";"10"
"54227";"54";"11"
"54228";"54";"13"
"54229";"54";"03"
"54230";"54";"06"
"54231";"54";"11"
"54232";"54";"27"
"54233";"54";"06"
"54234";"54";"32"
"54235";"54";"29"
"54236";"54";"15"
"54237";"54";"10"
"54238";"54";"14"
"54239";"54";"12"
"54240";"54";"12"
"54241";"54";"29"
"54242";"54";"28"
"54243";"54";"03"
"54244";"54";"08"
"54245";"54";"05"
"54246";"54";"06"
"54247";"54";"29"
"54248";"54";"12"
"54249";"54";"11"
"54250";"54";"40"
"54251";"54";"06"
"54252";"54";"14"
"54253";"54";"31"
"54254";"54";"30"
"54255";"54";"13"
"54256";"54";"05"
"54257";"54";"38"
"54258";"54";"18"
"54259";"54";"06"
"54260";"54";"18"
"54261";"54";"30"
"54262";"54";"17"
"54263";"54";"31"
"54264";"54";"29"
"54265";"54";"38"
"54266";"54";"29"
"54268";"54";"14"
"54269";"54";"17"
"54270";"54";"30"
"54271";"54";"06"
"54272";"54";"12"
"54273";"54";"11"
"54274";"54";"38"
"54275";"54";"26"
"54276";"54";"23"
"54277";"54";"11"
"54278";"54";"14"
"54279";"54";"41"
"54280";"54";"07"
"54281";"54";"18"
"54282";"54";"02"
"54283";"54";"31"
"54284";"54";"02"
"54285";"54";"01"
"54286";"54";"11"
"54287";"54";"03"
"54288";"54";"27"
"54289";"54";"42"
"54290";"54";"37"
"54291";"54";"29"
"54292";"54";"13"
"54293";"54";"05"
"54294";"54";"24"
"54295";"54";"02"
"54296";"54";"43"
"54297";"54";"18"
"54298";"54";"27"
"54299";"54";"14"
"54300";"54";"40"
"54301";"54";"23"
"54302";"54";"07"
"54303";"54";"18"
"54304";"54";"39"
"54305";"54";"42"
"54306";"54";"27"
"54307";"54";"14"
"54308";"54";"06"
"54309";"54";"14"
"54310";"54";"14"
"54311";"54";"40"
"54312";"54";"24"
"54313";"54";"23"
"54314";"54";"32"
"54315";"54";"23"
"54316";"54";"26"
"54317";"54";"26"
"54318";"54";"12"
"54320";"54";"24"
"54321";"54";"30"
"54322";"54";"15"
"54323";"54";"16"
"54324";"54";"05"
"54325";"54";"05"
"54326";"54";"07"
"54327";"54";"27"
"54328";"54";"38"
"54329";"54";"17"
"54329";"54";"18"
"54329";"54";"97"
"54330";"54";"25"
"54331";"54";"13"
"54332";"54";"41"
"54333";"54";"23"
"54334";"54";"02"
"54335";"54";"17"
"54336";"54";"33"
"54337";"54";"02"
"54338";"54";"23"
"54339";"54";"42"
"54340";"54";"12"
"54341";"54";"07"
"54342";"54";"07"
"54343";"54";"12"
"54344";"54";"14"
"54345";"54";"25"
"54346";"54";"12"
"54348";"54";"12"
"54349";"54";"18"
"54350";"54";"18"
"54351";"54";"34"
"54352";"54";"33"
"54353";"54";"08"
"54354";"54";"29"
"54355";"54";"12"
"54356";"54";"13"
"54357";"54";"34"
"54358";"54";"43"
"54359";"54";"05"
"54360";"54";"27"
"54362";"54";"02"
"54363";"54";"02"
"54364";"54";"33"
"54365";"54";"03"
"54366";"54";"33"
"54367";"54";"30"
"54368";"54";"03"
"54369";"54";"24"
"54370";"54";"12"
"54371";"54";"31"
"54372";"54";"23"
"54373";"54";"18"
"54374";"54";"43"
"54375";"54";"41"
"54376";"54";"23"
"54377";"54";"03"
"54378";"54";"15"
"54379";"54";"10"
"54380";"54";"28"
"54381";"54";"06"
"54382";"54";"32"
"54383";"54";"13"
"54385";"54";"37"
"54386";"54";"13"
"54387";"54";"24"
"54388";"54";"01"
"54389";"54";"11"
"54390";"54";"24"
"54391";"54";"31"
"54392";"54";"28"
"54393";"54";"13"
"54394";"54";"02"
"54395";"54";"19"
"54395";"54";"20"
"54395";"54";"21"
"54395";"54";"22"
"54395";"54";"98"
"54396";"54";"04"
"54397";"54";"33"
"54398";"54";"04"
"54399";"54";"14"
"54400";"54";"23"
"54401";"54";"06"
"54402";"54";"11"
"54403";"54";"41"
"54404";"54";"12"
"54405";"54";"28"
"54406";"54";"06"
"54407";"54";"29"
"54408";"54";"11"
"54409";"54";"29"
"54410";"54";"08"
"54411";"54";"14"
"54412";"54";"15"
"54413";"54";"11"
"54414";"54";"27"
"54415";"54";"41"
"54416";"54";"26"
"54417";"54";"29"
"54418";"54";"01"
"54419";"54";"09"
"54420";"54";"15"
"54421";"54";"09"
"54422";"54";"03"
"54423";"54";"04"
"54424";"54";"23"
"54425";"54";"02"
"54426";"54";"28"
"54427";"54";"04"
"54428";"54";"15"
"54429";"54";"29"
"54430";"54";"34"
"54431";"54";"24"
"54432";"54";"33"
"54433";"54";"24"
"54434";"54";"29"
"54435";"54";"41"
"54436";"54";"02"
"54437";"54";"29"
"54438";"54";"10"
"54439";"54";"43"
"54440";"54";"11"
"54441";"54";"08"
"54442";"54";"29"
"54443";"54";"04"
"54444";"54";"23"
"54445";"54";"17"
"54446";"54";"01"
"54447";"54";"06"
"54449";"54";"13"
"54450";"54";"03"
"54451";"54";"32"
"54452";"54";"06"
"54453";"54";"26"
"54455";"54";"13"
"54456";"54";"40"
"54457";"54";"06"
"54458";"54";"06"
"54459";"54";"25"
"54460";"54";"12"
"54461";"54";"05"
"54462";"54";"25"
"54463";"54";"12"
"54464";"54";"23"
"54465";"54";"14"
"54466";"54";"12"
"54467";"54";"05"
"54468";"54";"25"
"54469";"54";"31"
"54470";"54";"26"
"54471";"54";"05"
"54472";"54";"18"
"54473";"54";"14"
"54474";"54";"24"
"54475";"54";"05"
"54476";"54";"15"
"54477";"54";"08"
"54478";"54";"11"
"54479";"54";"05"
"54480";"54";"06"
"54481";"54";"04"
"54482";"54";"35"
"54483";"54";"25"
"54484";"54";"04"
"54485";"54";"15"
"54486";"54";"14"
"54487";"54";"05"
"54488";"54";"09"
"54489";"54";"02"
"54490";"54";"34"
"54491";"54";"02"
"54492";"54";"27"
"54493";"54";"30"
"54494";"54";"10"
"54495";"54";"43"
"54496";"54";"10"
"54497";"54";"29"
"54498";"54";"43"
"54499";"54";"26"
"54500";"54";"10"
"54501";"54";"13"
"54502";"54";"17"
"54504";"54";"02"
"54505";"54";"28"
"54506";"54";"27"
"54507";"54";"18"
"54508";"54";"23"
"54509";"54";"17"
"54510";"54";"43"
"54511";"54";"08"
"54512";"54";"09"
"54513";"54";"14"
"54514";"54";"15"
"54515";"54";"29"
"54516";"54";"29"
"54517";"54";"23"
"54518";"54";"26"
"54519";"54";"03"
"54520";"54";"18"
"54521";"54";"37"
"54522";"54";"29"
"54523";"54";"10"
"54524";"54";"11"
"54525";"54";"37"
"54526";"54";"40"
"54527";"54";"25"
"54528";"54";"27"
"54528";"54";"28"
"54528";"54";"99"
"54529";"54";"10"
"54530";"54";"10"
"54531";"54";"10"
"54532";"54";"12"
"54533";"54";"02"
"54534";"54";"27"
"54535";"54";"08"
"54536";"54";"02"
"54537";"54";"15"
"54538";"54";"10"
"54539";"54";"03"
"54540";"54";"09"
"54541";"54";"17"
"54542";"54";"31"
"54543";"54";"13"
"54544";"54";"26"
"54545";"54";"10"
"54546";"54";"41"
"54547";"54";"36"
"54547";"54";"44"
"54547";"54";"96"
"54548";"54";"10"
"54549";"54";"40"
"54550";"54";"13"
"54551";"54";"06"
"54552";"54";"29"
"54553";"54";"14"
"54554";"54";"14"
"54555";"54";"03"
"54556";"54";"06"
"54557";"54";"12"
"54558";"54";"43"
"54559";"54";"05"
"54560";"54";"03"
"54561";"54";"13"
"54562";"54";"06"
"54563";"54";"29"
"54564";"54";"26"
"54565";"54";"05"
"54566";"54";"26"
"54567";"54";"05"
"54568";"54";"37"
"54569";"54";"24"
"54570";"54";"08"
"54571";"54";"25"
"54572";"54";"32"
"54573";"54";"12"
"54574";"54";"15"
"54575";"54";"37"
"54576";"54";"15"
"54577";"54";"23"
"54578";"54";"39"
"54579";"54";"41"
"54580";"54";"37"
"54581";"54";"11"
"54582";"54";"15"
"54583";"54";"28"
"54584";"54";"12"
"54585";"54";"05"
"54586";"54";"29"
"54587";"54";"29"
"54588";"54";"17"
"54589";"54";"24"
"54590";"54";"15"
"54591";"54";"14"
"54592";"54";"29"
"54593";"54";"08"
"54594";"54";"26"
"54595";"54";"13"
"54596";"54";"29"
"54597";"54";"14"
"54598";"54";"02"
"54599";"54";"08"
"54600";"54";"06"
"54601";"54";"01"
"54602";"54";"15"
"55001";"55";"10"
"55002";"55";"08"
"55004";"55";"07"
"55005";"55";"10"
"55007";"55";"26"
"55008";"55";"19"
"55009";"55";"18"
"55010";"55";"01"
"55011";"55";"16"
"55012";"55";"17"
"55013";"55";"19"
"55014";"55";"04"
"55015";"55";"01"
"55017";"55";"21"
"55018";"55";"20"
"55021";"55";"09"
"55022";"55";"14"
"55023";"55";"22"
"55024";"55";"06"
"55025";"55";"20"
"55026";"55";"10"
"55027";"55";"15"
"55028";"55";"12"
"55029";"55";"02"
"55029";"55";"29"
"55029";"55";"92"
"55030";"55";"10"
"55031";"55";"01"
"55032";"55";"15"
"55033";"55";"22"
"55034";"55";"14"
"55035";"55";"01"
"55036";"55";"20"
"55037";"55";"20"
"55038";"55";"21"
"55039";"55";"03"
"55040";"55";"21"
"55041";"55";"25"
"55042";"55";"31"
"55043";"55";"03"
"55044";"55";"15"
"55045";"55";"26"
"55046";"55";"27"
"55047";"55";"03"
"55048";"55";"03"
"55049";"55";"16"
"55050";"55";"03"
"55051";"55";"13"
"55053";"55";"19"
"55054";"55";"17"
"55055";"55";"08"
"55057";"55";"08"
"55058";"55";"05"
"55059";"55";"10"
"55060";"55";"09"
"55061";"55";"13"
"55062";"55";"17"
"55063";"55";"19"
"55064";"55";"15"
"55065";"55";"22"
"55066";"55";"28"
"55067";"55";"28"
"55068";"55";"04"
"55069";"55";"16"
"55070";"55";"12"
"55071";"55";"06"
"55072";"55";"08"
"55073";"55";"03"
"55075";"55";"13"
"55076";"55";"06"
"55077";"55";"14"
"55078";"55";"07"
"55079";"55";"01"
"55080";"55";"24"
"55081";"55";"21"
"55082";"55";"04"
"55083";"55";"20"
"55084";"55";"28"
"55085";"55";"17"
"55087";"55";"13"
"55088";"55";"24"
"55089";"55";"24"
"55093";"55";"27"
"55094";"55";"08"
"55095";"55";"20"
"55096";"55";"27"
"55097";"55";"24"
"55099";"55";"03"
"55100";"55";"24"
"55101";"55";"25"
"55102";"55";"03"
"55103";"55";"22"
"55104";"55";"10"
"55105";"55";"08"
"55106";"55";"03"
"55107";"55";"06"
"55108";"55";"23"
"55109";"55";"14"
"55110";"55";"14"
"55111";"55";"17"
"55113";"55";"22"
"55114";"55";"05"
"55115";"55";"12"
"55116";"55";"04"
"55117";"55";"04"
"55118";"55";"07"
"55119";"55";"07"
"55120";"55";"29"
"55121";"55";"09"
"55122";"55";"05"
"55123";"55";"23"
"55124";"55";"12"
"55125";"55";"16"
"55127";"55";"15"
"55128";"55";"23"
"55129";"55";"15"
"55132";"55";"01"
"55133";"55";"13"
"55134";"55";"16"
"55137";"55";"12"
"55139";"55";"03"
"55140";"55";"12"
"55141";"55";"05"
"55142";"55";"10"
"55143";"55";"08"
"55144";"55";"13"
"55145";"55";"06"
"55146";"55";"12"
"55148";"55";"10"
"55149";"55";"06"
"55150";"55";"10"
"55153";"55";"08"
"55154";"55";"26"
"55155";"55";"04"
"55156";"55";"06"
"55157";"55";"09"
"55158";"55";"19"
"55159";"55";"15"
"55160";"55";"27"
"55162";"55";"19"
"55163";"55";"09"
"55164";"55";"03"
"55165";"55";"07"
"55166";"55";"31"
"55167";"55";"07"
"55168";"55";"19"
"55169";"55";"14"
"55170";"55";"06"
"55171";"55";"08"
"55172";"55";"09"
"55173";"55";"24"
"55174";"55";"12"
"55175";"55";"25"
"55177";"55";"23"
"55178";"55";"25"
"55179";"55";"05"
"55180";"55";"22"
"55181";"55";"08"
"55182";"55";"19"
"55183";"55";"06"
"55184";"55";"05"
"55185";"55";"21"
"55186";"55";"02"
"55188";"55";"14"
"55189";"55";"03"
"55191";"55";"08"
"55192";"55";"07"
"55193";"55";"12"
"55194";"55";"21"
"55195";"55";"13"
"55196";"55";"05"
"55197";"55";"15"
"55198";"55";"09"
"55199";"55";"04"
"55200";"55";"03"
"55201";"55";"08"
"55202";"55";"04"
"55204";"55";"26"
"55206";"55";"12"
"55207";"55";"25"
"55208";"55";"12"
"55210";"55";"15"
"55211";"55";"08"
"55212";"55";"05"
"55214";"55";"11"
"55215";"55";"10"
"55216";"55";"19"
"55217";"55";"24"
"55218";"55";"06"
"55219";"55";"08"
"55220";"55";"05"
"55221";"55";"11"
"55222";"55";"08"
"55224";"55";"01"
"55225";"55";"20"
"55226";"55";"14"
"55228";"55";"09"
"55229";"55";"17"
"55232";"55";"09"
"55236";"55";"26"
"55237";"55";"09"
"55239";"55";"03"
"55241";"55";"18"
"55242";"55";"09"
"55243";"55";"09"
"55244";"55";"08"
"55245";"55";"27"
"55246";"55";"13"
"55247";"55";"10"
"55248";"55";"10"
"55250";"55";"20"
"55251";"55";"21"
"55252";"55";"14"
"55253";"55";"04"
"55254";"55";"21"
"55255";"55";"14"
"55256";"55";"27"
"55257";"55";"04"
"55258";"55";"05"
"55260";"55";"18"
"55261";"55";"01"
"55262";"55";"14"
"55263";"55";"15"
"55264";"55";"15"
"55265";"55";"09"
"55266";"55";"22"
"55267";"55";"27"
"55268";"55";"17"
"55269";"55";"15"
"55270";"55";"17"
"55271";"55";"23"
"55272";"55";"16"
"55274";"55";"27"
"55275";"55";"20"
"55276";"55";"18"
"55278";"55";"28"
"55279";"55";"20"
"55280";"55";"08"
"55281";"55";"09"
"55282";"55";"15"
"55284";"55";"01"
"55285";"55";"21"
"55286";"55";"18"
"55288";"55";"05"
"55289";"55";"15"
"55290";"55";"15"
"55291";"55";"11"
"55292";"55";"07"
"55293";"55";"07"
"55295";"55";"23"
"55296";"55";"01"
"55297";"55";"06"
"55298";"55";"11"
"55299";"55";"19"
"55300";"55";"11"
"55301";"55";"15"
"55302";"55";"02"
"55303";"55";"17"
"55304";"55";"23"
"55306";"55";"14"
"55307";"55";"03"
"55310";"55";"20"
"55311";"55";"09"
"55312";"55";"17"
"55313";"55";"22"
"55315";"55";"13"
"55316";"55";"19"
"55317";"55";"09"
"55320";"55";"09"
"55321";"55";"03"
"55322";"55";"28"
"55323";"55";"20"
"55324";"55";"14"
"55325";"55";"08"
"55326";"55";"11"
"55327";"55";"10"
"55328";"55";"24"
"55329";"55";"05"
"55330";"55";"28"
"55331";"55";"28"
"55332";"55";"11"
"55333";"55";"15"
"55334";"55";"28"
"55335";"55";"13"
"55336";"55";"06"
"55338";"55";"07"
"55339";"55";"08"
"55340";"55";"16"
"55341";"55";"06"
"55343";"55";"22"
"55344";"55";"24"
"55345";"55";"07"
"55346";"55";"12"
"55347";"55";"18"
"55348";"55";"13"
"55349";"55";"07"
"55350";"55";"24"
"55351";"55";"14"
"55352";"55";"01"
"55353";"55";"17"
"55355";"55";"03"
"55356";"55";"08"
"55357";"55";"08"
"55358";"55";"11"
"55359";"55";"13"
"55360";"55";"09"
"55361";"55";"08"
"55362";"55";"20"
"55363";"55";"09"
"55364";"55";"20"
"55365";"55";"07"
"55366";"55";"16"
"55367";"55";"19"
"55368";"55";"28"
"55369";"55";"25"
"55370";"55";"11"
"55371";"55";"05"
"55372";"55";"11"
"55373";"55";"11"
"55374";"55";"11"
"55375";"55";"12"
"55376";"55";"11"
"55377";"55";"20"
"55378";"55";"16"
"55379";"55";"04"
"55380";"55";"15"
"55381";"55";"24"
"55382";"55";"16"
"55383";"55";"04"
"55384";"55";"15"
"55385";"55";"18"
"55386";"55";"27"
"55387";"55";"19"
"55388";"55";"23"
"55389";"55";"21"
"55391";"55";"20"
"55394";"55";"03"
"55395";"55";"18"
"55396";"55";"28"
"55397";"55";"24"
"55398";"55";"28"
"55399";"55";"09"
"55400";"55";"08"
"55401";"55";"17"
"55403";"55";"06"
"55404";"55";"15"
"55405";"55";"19"
"55406";"55";"09"
"55407";"55";"05"
"55408";"55";"20"
"55409";"55";"21"
"55410";"55";"14"
"55411";"55";"18"
"55412";"55";"17"
"55414";"55";"16"
"55415";"55";"17"
"55416";"55";"04"
"55419";"55";"04"
"55420";"55";"18"
"55421";"55";"28"
"55422";"55";"12"
"55423";"55";"23"
"55424";"55";"16"
"55425";"55";"14"
"55426";"55";"25"
"55427";"55";"16"
"55428";"55";"06"
"55429";"55";"09"
"55430";"55";"13"
"55431";"55";"17"
"55433";"55";"24"
"55434";"55";"24"
"55435";"55";"29"
"55436";"55";"10"
"55437";"55";"06"
"55438";"55";"12"
"55439";"55";"09"
"55442";"55";"25"
"55443";"55";"08"
"55444";"55";"17"
"55445";"55";"19"
"55446";"55";"25"
"55447";"55";"01"
"55448";"55";"15"
"55449";"55";"26"
"55450";"55";"06"
"55452";"55";"11"
"55453";"55";"18"
"55454";"55";"05"
"55456";"55";"24"
"55457";"55";"09"
"55458";"55";"08"
"55459";"55";"10"
"55460";"55";"05"
"55461";"55";"19"
"55462";"55";"27"
"55463";"55";"17"
"55464";"55";"19"
"55465";"55";"09"
"55466";"55";"11"
"55467";"55";"15"
"55468";"55";"03"
"55469";"55";"07"
"55470";"55";"01"
"55471";"55";"07"
"55472";"55";"28"
"55473";"55";"09"
"55474";"55";"24"
"55475";"55";"28"
"55476";"55";"29"
"55477";"55";"01"
"55479";"55";"25"
"55481";"55";"19"
"55482";"55";"18"
"55484";"55";"12"
"55485";"55";"24"
"55487";"55";"27"
"55488";"55";"11"
"55489";"55";"30"
"55490";"55";"12"
"55492";"55";"26"
"55493";"55";"23"
"55494";"55";"01"
"55495";"55";"19"
"55496";"55";"28"
"55497";"55";"18"
"55498";"55";"18"
"55500";"55";"19"
"55501";"55";"01"
"55502";"55";"20"
"55503";"55";"24"
"55504";"55";"11"
"55505";"55";"03"
"55506";"55";"15"
"55507";"55";"09"
"55508";"55";"14"
"55509";"55";"14"
"55510";"55";"14"
"55511";"55";"14"
"55512";"55";"18"
"55514";"55";"29"
"55515";"55";"09"
"55516";"55";"10"
"55517";"55";"21"
"55518";"55";"05"
"55519";"55";"11"
"55520";"55";"28"
"55521";"55";"17"
"55522";"55";"24"
"55523";"55";"03"
"55525";"55";"18"
"55526";"55";"05"
"55527";"55";"22"
"55528";"55";"17"
"55530";"55";"27"
"55531";"55";"16"
"55532";"55";"23"
"55533";"55";"24"
"55534";"55";"10"
"55535";"55";"19"
"55536";"55";"22"
"55537";"55";"03"
"55540";"55";"27"
"55541";"55";"25"
"55543";"55";"11"
"55544";"55";"14"
"55545";"55";"26"
"55545";"55";"30"
"55545";"55";"31"
"55545";"55";"93"
"55546";"55";"14"
"55547";"55";"14"
"55549";"55";"22"
"55551";"55";"27"
"55552";"55";"14"
"55553";"55";"05"
"55554";"55";"14"
"55555";"55";"15"
"55556";"55";"06"
"55557";"55";"09"
"55559";"55";"28"
"55560";"55";"16"
"55561";"55";"07"
"55562";"55";"13"
"55563";"55";"19"
"55565";"55";"09"
"55566";"55";"18"
"55567";"55";"18"
"55568";"55";"01"
"55569";"55";"23"
"55570";"55";"15"
"55571";"55";"07"
"55572";"55";"06"
"55573";"55";"28"
"55574";"55";"10"
"55575";"55";"10"
"55577";"55";"21"
"55578";"55";"08"
"55579";"55";"09"
"55580";"55";"06"
"55581";"55";"11"
"55582";"55";"20"
"55583";"55";"09"
"55584";"55";"15"
"55586";"55";"17"
"56001";"56";"01"
"56002";"56";"21"
"56003";"56";"38"
"56004";"56";"21"
"56005";"56";"35"
"56006";"56";"13"
"56007";"56";"02"
"56008";"56";"38"
"56009";"56";"22"
"56010";"56";"03"
"56011";"56";"01"
"56012";"56";"13"
"56013";"56";"04"
"56014";"56";"07"
"56015";"56";"29"
"56016";"56";"03"
"56017";"56";"34"
"56018";"56";"21"
"56019";"56";"34"
"56020";"56";"19"
"56021";"56";"14"
"56022";"56";"10"
"56023";"56";"25"
"56024";"56";"33"
"56025";"56";"20"
"56026";"56";"24"
"56027";"56";"34"
"56028";"56";"32"
"56029";"56";"24"
"56030";"56";"31"
"56031";"56";"25"
"56032";"56";"23"
"56033";"56";"08"
"56034";"56";"30"
"56035";"56";"19"
"56036";"56";"27"
"56037";"56";"19"
"56038";"56";"08"
"56039";"56";"16"
"56040";"56";"27"
"56041";"56";"05"
"56042";"56";"10"
"56043";"56";"20"
"56044";"56";"08"
"56045";"56";"29"
"56046";"56";"02"
"56047";"56";"33"
"56048";"56";"12"
"56049";"56";"26"
"56050";"56";"15"
"56051";"56";"15"
"56052";"56";"21"
"56053";"56";"06"
"56054";"56";"04"
"56055";"56";"04"
"56056";"56";"36"
"56057";"56";"07"
"56058";"56";"31"
"56059";"56";"15"
"56060";"56";"08"
"56061";"56";"08"
"56062";"56";"28"
"56063";"56";"27"
"56064";"56";"08"
"56065";"56";"23"
"56066";"56";"09"
"56067";"56";"10"
"56068";"56";"15"
"56069";"56";"11"
"56070";"56";"15"
"56071";"56";"34"
"56072";"56";"26"
"56073";"56";"12"
"56074";"56";"03"
"56075";"56";"13"
"56076";"56";"26"
"56077";"56";"21"
"56078";"56";"27"
"56079";"56";"15"
"56080";"56";"36"
"56081";"56";"07"
"56082";"56";"15"
"56083";"56";"14"
"56084";"56";"37"
"56085";"56";"30"
"56086";"56";"30"
"56087";"56";"38"
"56088";"56";"38"
"56089";"56";"24"
"56090";"56";"14"
"56091";"56";"15"
"56092";"56";"26"
"56093";"56";"05"
"56094";"56";"28"
"56096";"56";"25"
"56097";"56";"25"
"56098";"56";"40"
"56099";"56";"12"
"56100";"56";"09"
"56101";"56";"14"
"56102";"56";"15"
"56103";"56";"33"
"56104";"56";"24"
"56105";"56";"07"
"56106";"56";"38"
"56107";"56";"42"
"56108";"56";"29"
"56109";"56";"29"
"56110";"56";"12"
"56111";"56";"32"
"56112";"56";"19"
"56113";"56";"12"
"56114";"56";"22"
"56115";"56";"10"
"56116";"56";"02"
"56117";"56";"16"
"56118";"56";"28"
"56119";"56";"04"
"56120";"56";"10"
"56121";"56";"17"
"56121";"56";"18"
"56121";"56";"41"
"56121";"56";"98"
"56122";"56";"23"
"56123";"56";"32"
"56124";"56";"19"
"56125";"56";"05"
"56126";"56";"31"
"56127";"56";"20"
"56128";"56";"03"
"56129";"56";"36"
"56130";"56";"28"
"56131";"56";"07"
"56132";"56";"10"
"56133";"56";"19"
"56134";"56";"36"
"56135";"56";"29"
"56136";"56";"13"
"56137";"56";"06"
"56138";"56";"19"
"56139";"56";"23"
"56140";"56";"16"
"56141";"56";"16"
"56142";"56";"16"
"56143";"56";"21"
"56144";"56";"16"
"56145";"56";"20"
"56146";"56";"05"
"56147";"56";"31"
"56148";"56";"28"
"56149";"56";"21"
"56150";"56";"37"
"56151";"56";"26"
"56152";"56";"22"
"56153";"56";"29"
"56154";"56";"01"
"56155";"56";"31"
"56156";"56";"12"
"56157";"56";"10"
"56158";"56";"10"
"56159";"56";"29"
"56160";"56";"33"
"56161";"56";"04"
"56162";"56";"42"
"56163";"56";"12"
"56164";"56";"38"
"56165";"56";"23"
"56166";"56";"24"
"56167";"56";"02"
"56168";"56";"30"
"56169";"56";"28"
"56170";"56";"09"
"56171";"56";"32"
"56172";"56";"34"
"56173";"56";"03"
"56174";"56";"16"
"56175";"56";"02"
"56176";"56";"02"
"56177";"56";"25"
"56178";"56";"26"
"56179";"56";"27"
"56180";"56";"13"
"56181";"56";"28"
"56182";"56";"07"
"56183";"56";"08"
"56184";"56";"29"
"56185";"56";"27"
"56186";"56";"30"
"56187";"56";"15"
"56188";"56";"24"
"56189";"56";"33"
"56190";"56";"33"
"56191";"56";"13"
"56192";"56";"16"
"56193";"56";"28"
"56194";"56";"01"
"56195";"56";"31"
"56196";"56";"32"
"56197";"56";"19"
"56198";"56";"33"
"56199";"56";"09"
"56200";"56";"19"
"56201";"56";"09"
"56202";"56";"19"
"56203";"56";"05"
"56204";"56";"34"
"56205";"56";"35"
"56206";"56";"37"
"56207";"56";"03"
"56208";"56";"20"
"56209";"56";"05"
"56210";"56";"12"
"56211";"56";"32"
"56212";"56";"31"
"56213";"56";"26"
