"com_insee";"circo";"status"
"03034";"003-01";"good"
"03036";"003-01";"good"
"03038";"003-01";"good"
"03039";"003-01";"good"
"03040";"003-01";"good"
"03046";"003-01";"good"
"03049";"003-01";"good"
"03053";"003-01";"good"
"03054";"003-01";"good"
"03057";"003-01";"good"
"03059";"003-01";"good"
"03062";"003-01";"good"
"03064";"003-01";"good"
"03065";"003-01";"good"
"03069";"003-01";"good"
"03073";"003-01";"good"
"03074";"003-01";"good"
"03075";"003-01";"good"
"03076";"003-01";"good"
"03083";"003-01";"good"
"03085";"003-01";"good"
"03086";"003-01";"good"
"03087";"003-01";"good"
"03090";"003-01";"good"
"03091";"003-01";"good"
"03092";"003-01";"good"
"03096";"003-01";"good"
"03099";"003-01";"good"
"03100";"003-01";"good"
"03102";"003-01";"good"
"03112";"003-01";"good"
"03114";"003-01";"good"
"03115";"003-01";"good"
"03116";"003-01";"good"
"03117";"003-01";"good"
"03119";"003-01";"good"
"03120";"003-01";"good"
"03121";"003-01";"good"
"03122";"003-01";"good"
"03124";"003-01";"good"
"03134";"003-01";"good"
"03137";"003-01";"good"
"03146";"003-01";"good"
"03148";"003-01";"good"
"03149";"003-01";"good"
"03155";"003-01";"good"
"03156";"003-01";"good"
"03157";"003-01";"good"
"03160";"003-01";"good"
"03162";"003-01";"good"
"03169";"003-01";"good"
"03170";"003-01";"good"
"03171";"003-01";"good"
"03173";"003-01";"good"
"03175";"003-01";"good"
"03176";"003-01";"good"
"03177";"003-01";"good"
"03179";"003-01";"good"
"03180";"003-01";"good"
"03183";"003-01";"good"
"03184";"003-01";"good"
"03187";"003-01";"good"
"03188";"003-01";"good"
"03190";"003-01";"good"
"03197";"003-01";"good"
"03198";"003-01";"good"
"03200";"003-01";"good"
"03202";"003-01";"good"
"03203";"003-01";"good"
"03204";"003-01";"good"
"03207";"003-01";"good"
"03210";"003-01";"good"
"03214";"003-01";"good"
"03215";"003-01";"good"
"03218";"003-01";"good"
"03229";"003-01";"good"
"03232";"003-01";"good"
"03234";"003-01";"good"
"03235";"003-01";"good"
"03236";"003-01";"good"
"03237";"003-01";"good"
"03238";"003-01";"good"
"03241";"003-01";"good"
"03242";"003-01";"good"
"03245";"003-01";"good"
"03247";"003-01";"good"
"03251";"003-01";"good"
"03253";"003-01";"good"
"03254";"003-01";"good"
"03260";"003-01";"good"
"03263";"003-01";"good"
"03265";"003-01";"good"
"03266";"003-01";"good"
"03267";"003-01";"good"
"03273";"003-01";"good"
"03275";"003-01";"good"
"03277";"003-01";"good"
"03278";"003-01";"good"
"03281";"003-01";"good"
"03283";"003-01";"good"
"03286";"003-01";"good"
"03287";"003-01";"good"
"03290";"003-01";"good"
"03292";"003-01";"good"
"03294";"003-01";"good"
"03298";"003-01";"good"
"03300";"003-01";"good"
"03307";"003-01";"good"
"03309";"003-01";"good"
"03312";"003-01";"good"
"03316";"003-01";"good"
"03319";"003-01";"good"
"03320";"003-01";"good"
"03321";"003-01";"good"
"03003";"003-02";"good"
"03005";"003-02";"good"
"03007";"003-02";"good"
"03010";"003-02";"good"
"03020";"003-02";"good"
"03022";"003-02";"good"
"03027";"003-02";"good"
"03031";"003-02";"good"
"03032";"003-02";"good"
"03037";"003-02";"good"
"03041";"003-02";"good"
"03047";"003-02";"good"
"03048";"003-02";"good"
"03051";"003-02";"good"
"03052";"003-02";"good"
"03055";"003-02";"good"
"03058";"003-02";"good"
"03070";"003-02";"good"
"03072";"003-02";"good"
"03077";"003-02";"good"
"03078";"003-02";"good"
"03081";"003-02";"good"
"03082";"003-02";"good"
"03084";"003-02";"good"
"03088";"003-02";"good"
"03089";"003-02";"good"
"03097";"003-02";"good"
"03098";"003-02";"good"
"03101";"003-02";"good"
"03104";"003-02";"good"
"03106";"003-02";"good"
"03107";"003-02";"good"
"03108";"003-02";"good"
"03111";"003-02";"good"
"03123";"003-02";"good"
"03127";"003-02";"good"
"03128";"003-02";"good"
"03129";"003-02";"good"
"03130";"003-02";"good"
"03135";"003-02";"good"
"03136";"003-02";"good"
"03140";"003-02";"good"
"03143";"003-02";"good"
"03145";"003-02";"good"
"03150";"003-02";"good"
"03151";"003-02";"good"
"03152";"003-02";"good"
"03153";"003-02";"good"
"03158";"003-02";"good"
"03159";"003-02";"good"
"03161";"003-02";"good"
"03167";"003-02";"good"
"03168";"003-02";"good"
"03172";"003-02";"good"
"03185";"003-02";"good"
"03186";"003-02";"good"
"03189";"003-02";"good"
"03191";"003-02";"good"
"03192";"003-02";"good"
"03193";"003-02";"good"
"03194";"003-02";"good"
"03195";"003-02";"good"
"03206";"003-02";"good"
"03211";"003-02";"good"
"03212";"003-02";"good"
"03213";"003-02";"good"
"03216";"003-02";"good"
"03217";"003-02";"good"
"03219";"003-02";"good"
"03221";"003-02";"good"
"03222";"003-02";"good"
"03225";"003-02";"good"
"03228";"003-02";"good"
"03231";"003-02";"good"
"03233";"003-02";"good"
"03243";"003-02";"good"
"03244";"003-02";"good"
"03246";"003-02";"good"
"03249";"003-02";"good"
"03256";"003-02";"good"
"03259";"003-02";"good"
"03261";"003-02";"good"
"03262";"003-02";"good"
"03269";"003-02";"good"
"03270";"003-02";"good"
"03276";"003-02";"good"
"03279";"003-02";"good"
"03280";"003-02";"good"
"03282";"003-02";"good"
"03285";"003-02";"good"
"03288";"003-02";"good"
"03293";"003-02";"good"
"03295";"003-02";"good"
"03296";"003-02";"good"
"03297";"003-02";"good"
"03301";"003-02";"good"
"03302";"003-02";"good"
"03303";"003-02";"good"
"03305";"003-02";"good"
"03308";"003-02";"good"
"03311";"003-02";"good"
"03313";"003-02";"good"
"03314";"003-02";"good"
"03315";"003-02";"good"
"03317";"003-02";"good"
"03318";"003-02";"good"
"03001";"003-03";"good"
"03004";"003-03";"good"
"03006";"003-03";"good"
"03008";"003-03";"good"
"03014";"003-03";"good"
"03017";"003-03";"good"
"03021";"003-03";"good"
"03023";"003-03";"good"
"03024";"003-03";"good"
"03028";"003-03";"good"
"03030";"003-03";"good"
"03033";"003-03";"good"
"03035";"003-03";"good"
"03042";"003-03";"good"
"03043";"003-03";"good"
"03044";"003-03";"good"
"03045";"003-03";"good"
"03050";"003-03";"good"
"03056";"003-03";"good"
"03060";"003-03";"good"
"03061";"003-03";"good"
"03063";"003-03";"good"
"03066";"003-03";"good"
"03067";"003-03";"good"
"03068";"003-03";"good"
"03071";"003-03";"good"
"03079";"003-03";"good"
"03080";"003-03";"good"
"03093";"003-03";"good"
"03094";"003-03";"good"
"03095";"003-03";"good"
"03103";"003-03";"good"
"03105";"003-03";"good"
"03109";"003-03";"good"
"03110";"003-03";"good"
"03113";"003-03";"good"
"03118";"003-03";"good"
"03125";"003-03";"good"
"03126";"003-03";"good"
"03131";"003-03";"good"
"03132";"003-03";"good"
"03133";"003-03";"good"
"03138";"003-03";"good"
"03139";"003-03";"good"
"03141";"003-03";"good"
"03142";"003-03";"good"
"03144";"003-03";"good"
"03147";"003-03";"good"
"03154";"003-03";"good"
"03163";"003-03";"good"
"03164";"003-03";"good"
"03165";"003-03";"good"
"03166";"003-03";"good"
"03174";"003-03";"good"
"03178";"003-03";"good"
"03181";"003-03";"good"
"03182";"003-03";"good"
"03196";"003-03";"good"
"03201";"003-03";"good"
"03205";"003-03";"good"
"03208";"003-03";"good"
"03209";"003-03";"good"
"03220";"003-03";"good"
"03223";"003-03";"good"
"03224";"003-03";"good"
"03226";"003-03";"good"
"03227";"003-03";"good"
"03230";"003-03";"good"
"03239";"003-03";"good"
"03240";"003-03";"good"
"03248";"003-03";"good"
"03250";"003-03";"good"
"03252";"003-03";"good"
"03255";"003-03";"good"
"03257";"003-03";"good"
"03258";"003-03";"good"
"03264";"003-03";"good"
"03268";"003-03";"good"
"03271";"003-03";"good"
"03272";"003-03";"good"
"03274";"003-03";"good"
"03284";"003-03";"good"
"03289";"003-03";"good"
"03291";"003-03";"good"
"03299";"003-03";"good"
"03304";"003-03";"good"
"03306";"003-03";"good"
"03310";"003-03";"good"
"04001";"004-01";"good"
"04004";"004-01";"good"
"04005";"004-01";"good"
"04006";"004-01";"good"
"04007";"004-01";"good"
"04008";"004-01";"good"
"04009";"004-01";"good"
"04013";"004-01";"good"
"04021";"004-01";"good"
"04022";"004-01";"good"
"04024";"004-01";"good"
"04025";"004-01";"good"
"04028";"004-01";"good"
"04030";"004-01";"good"
"04031";"004-01";"good"
"04032";"004-01";"good"
"04034";"004-01";"good"
"04035";"004-01";"good"
"04036";"004-01";"good"
"04039";"004-01";"good"
"04040";"004-01";"good"
"04041";"004-01";"good"
"04042";"004-01";"good"
"04043";"004-01";"good"
"04046";"004-01";"good"
"04047";"004-01";"good"
"04049";"004-01";"good"
"04053";"004-01";"good"
"04054";"004-01";"good"
"04055";"004-01";"good"
"04059";"004-01";"good"
"04061";"004-01";"good"
"04069";"004-01";"good"
"04070";"004-01";"good"
"04072";"004-01";"good"
"04074";"004-01";"good"
"04076";"004-01";"good"
"04077";"004-01";"good"
"04079";"004-01";"good"
"04081";"004-01";"good"
"04084";"004-01";"good"
"04090";"004-01";"good"
"04091";"004-01";"good"
"04092";"004-01";"good"
"04094";"004-01";"good"
"04097";"004-01";"good"
"04099";"004-01";"good"
"04106";"004-01";"good"
"04107";"004-01";"good"
"04108";"004-01";"good"
"04110";"004-01";"good"
"04113";"004-01";"good"
"04115";"004-01";"good"
"04116";"004-01";"good"
"04121";"004-01";"good"
"04122";"004-01";"good"
"04124";"004-01";"good"
"04127";"004-01";"good"
"04133";"004-01";"good"
"04135";"004-01";"good"
"04136";"004-01";"good"
"04143";"004-01";"good"
"04144";"004-01";"good"
"04145";"004-01";"good"
"04148";"004-01";"good"
"04149";"004-01";"good"
"04155";"004-01";"good"
"04156";"004-01";"good"
"04157";"004-01";"good"
"04158";"004-01";"good"
"04166";"004-01";"good"
"04167";"004-01";"good"
"04170";"004-01";"good"
"04171";"004-01";"good"
"04172";"004-01";"good"
"04173";"004-01";"good"
"04174";"004-01";"good"
"04176";"004-01";"good"
"04177";"004-01";"good"
"04180";"004-01";"good"
"04181";"004-01";"good"
"04182";"004-01";"good"
"04183";"004-01";"good"
"04184";"004-01";"good"
"04186";"004-01";"good"
"04187";"004-01";"good"
"04189";"004-01";"good"
"04194";"004-01";"good"
"04200";"004-01";"good"
"04202";"004-01";"good"
"04204";"004-01";"good"
"04210";"004-01";"good"
"04211";"004-01";"good"
"04214";"004-01";"good"
"04217";"004-01";"good"
"04218";"004-01";"good"
"04219";"004-01";"good"
"04224";"004-01";"good"
"04230";"004-01";"good"
"04236";"004-01";"good"
"04240";"004-01";"good"
"04244";"004-01";"good"
"04012";"004-02";"good"
"04016";"004-02";"good"
"04017";"004-02";"good"
"04018";"004-02";"good"
"04019";"004-02";"good"
"04020";"004-02";"good"
"04023";"004-02";"good"
"04026";"004-02";"good"
"04027";"004-02";"good"
"04033";"004-02";"good"
"04037";"004-02";"good"
"04045";"004-02";"good"
"04050";"004-02";"good"
"04051";"004-02";"good"
"04057";"004-02";"good"
"04058";"004-02";"good"
"04062";"004-02";"good"
"04063";"004-02";"good"
"04065";"004-02";"good"
"04066";"004-02";"good"
"04067";"004-02";"good"
"04068";"004-02";"good"
"04073";"004-02";"good"
"04075";"004-02";"good"
"04085";"004-02";"good"
"04086";"004-02";"good"
"04087";"004-02";"good"
"04088";"004-02";"good"
"04093";"004-02";"good"
"04095";"004-02";"good"
"04096";"004-02";"good"
"04100";"004-02";"good"
"04101";"004-02";"good"
"04102";"004-02";"good"
"04104";"004-02";"good"
"04109";"004-02";"good"
"04111";"004-02";"good"
"04112";"004-02";"good"
"04118";"004-02";"good"
"04120";"004-02";"good"
"04123";"004-02";"good"
"04126";"004-02";"good"
"04128";"004-02";"good"
"04129";"004-02";"good"
"04130";"004-02";"good"
"04132";"004-02";"good"
"04134";"004-02";"good"
"04137";"004-02";"good"
"04138";"004-02";"good"
"04139";"004-02";"good"
"04140";"004-02";"good"
"04141";"004-02";"good"
"04142";"004-02";"good"
"04150";"004-02";"good"
"04151";"004-02";"good"
"04152";"004-02";"good"
"04154";"004-02";"good"
"04159";"004-02";"good"
"04160";"004-02";"good"
"04161";"004-02";"good"
"04162";"004-02";"good"
"04163";"004-02";"good"
"04164";"004-02";"good"
"04169";"004-02";"good"
"04175";"004-02";"good"
"04178";"004-02";"good"
"04179";"004-02";"good"
"04188";"004-02";"good"
"04190";"004-02";"good"
"04191";"004-02";"good"
"04192";"004-02";"good"
"04193";"004-02";"good"
"04195";"004-02";"good"
"04197";"004-02";"good"
"04198";"004-02";"good"
"04199";"004-02";"good"
"04201";"004-02";"good"
"04203";"004-02";"good"
"04205";"004-02";"good"
"04206";"004-02";"good"
"04207";"004-02";"good"
"04208";"004-02";"good"
"04209";"004-02";"good"
"04216";"004-02";"good"
"04220";"004-02";"good"
"04222";"004-02";"good"
"04226";"004-02";"good"
"04227";"004-02";"good"
"04228";"004-02";"good"
"04229";"004-02";"good"
"04231";"004-02";"good"
"04233";"004-02";"good"
"04234";"004-02";"good"
"04235";"004-02";"good"
"04237";"004-02";"good"
"04241";"004-02";"good"
"04242";"004-02";"good"
"04245";"004-02";"good"
"05002";"005-01";"good"
"05005";"005-01";"good"
"05008";"005-01";"good"
"05010";"005-01";"good"
"05011";"005-01";"good"
"05013";"005-01";"good"
"05014";"005-01";"good"
"05016";"005-01";"good"
"05017";"005-01";"good"
"05018";"005-01";"good"
"05019";"005-01";"good"
"05021";"005-01";"good"
"05024";"005-01";"good"
"05028";"005-01";"good"
"05033";"005-01";"good"
"05034";"005-01";"good"
"05035";"005-01";"good"
"05037";"005-01";"good"
"05042";"005-01";"good"
"05047";"005-01";"good"
"05048";"005-01";"good"
"05049";"005-01";"good"
"05051";"005-01";"good"
"05053";"005-01";"good"
"05055";"005-01";"good"
"05057";"005-01";"good"
"05059";"005-01";"good"
"05060";"005-01";"good"
"05061";"005-01";"good"
"05066";"005-01";"good"
"05068";"005-01";"good"
"05069";"005-01";"good"
"05070";"005-01";"good"
"05071";"005-01";"good"
"05073";"005-01";"good"
"05074";"005-01";"good"
"05075";"005-01";"good"
"05076";"005-01";"good"
"05078";"005-01";"good"
"05080";"005-01";"good"
"05081";"005-01";"good"
"05084";"005-01";"good"
"05086";"005-01";"good"
"05087";"005-01";"good"
"05088";"005-01";"good"
"05089";"005-01";"good"
"05091";"005-01";"good"
"05092";"005-01";"good"
"05094";"005-01";"good"
"05097";"005-01";"good"
"05099";"005-01";"good"
"05100";"005-01";"good"
"05102";"005-01";"good"
"05103";"005-01";"good"
"05112";"005-01";"good"
"05113";"005-01";"good"
"05117";"005-01";"good"
"05118";"005-01";"good"
"05123";"005-01";"good"
"05124";"005-01";"good"
"05126";"005-01";"good"
"05129";"005-01";"good"
"05131";"005-01";"good"
"05135";"005-01";"good"
"05138";"005-01";"good"
"05139";"005-01";"good"
"05140";"005-01";"good"
"05143";"005-01";"good"
"05146";"005-01";"good"
"05150";"005-01";"good"
"05154";"005-01";"good"
"05155";"005-01";"good"
"05158";"005-01";"good"
"05159";"005-01";"good"
"05160";"005-01";"good"
"05162";"005-01";"good"
"05165";"005-01";"good"
"05166";"005-01";"good"
"05167";"005-01";"good"
"05168";"005-01";"good"
"05169";"005-01";"good"
"05170";"005-01";"good"
"05172";"005-01";"good"
"05173";"005-01";"good"
"05176";"005-01";"good"
"05178";"005-01";"good"
"05179";"005-01";"good"
"05184";"005-01";"good"
"05001";"005-02";"good"
"05003";"005-02";"good"
"05004";"005-02";"good"
"05006";"005-02";"good"
"05007";"005-02";"good"
"05009";"005-02";"good"
"05012";"005-02";"good"
"05020";"005-02";"good"
"05022";"005-02";"good"
"05023";"005-02";"good"
"05025";"005-02";"good"
"05026";"005-02";"good"
"05027";"005-02";"good"
"05029";"005-02";"good"
"05031";"005-02";"good"
"05032";"005-02";"good"
"05036";"005-02";"good"
"05038";"005-02";"good"
"05039";"005-02";"good"
"05040";"005-02";"good"
"05043";"005-02";"good"
"05044";"005-02";"good"
"05045";"005-02";"good"
"05046";"005-02";"good"
"05050";"005-02";"good"
"05052";"005-02";"good"
"05054";"005-02";"good"
"05056";"005-02";"good"
"05058";"005-02";"good"
"05062";"005-02";"good"
"05063";"005-02";"good"
"05064";"005-02";"good"
"05065";"005-02";"good"
"05067";"005-02";"good"
"05072";"005-02";"good"
"05077";"005-02";"good"
"05079";"005-02";"good"
"05082";"005-02";"good"
"05085";"005-02";"good"
"05090";"005-02";"good"
"05093";"005-02";"good"
"05095";"005-02";"good"
"05096";"005-02";"good"
"05098";"005-02";"good"
"05101";"005-02";"good"
"05104";"005-02";"good"
"05106";"005-02";"good"
"05107";"005-02";"good"
"05108";"005-02";"good"
"05109";"005-02";"good"
"05110";"005-02";"good"
"05111";"005-02";"good"
"05114";"005-02";"good"
"05115";"005-02";"good"
"05116";"005-02";"good"
"05119";"005-02";"good"
"05120";"005-02";"good"
"05121";"005-02";"good"
"05122";"005-02";"good"
"05127";"005-02";"good"
"05128";"005-02";"good"
"05130";"005-02";"good"
"05132";"005-02";"good"
"05133";"005-02";"good"
"05134";"005-02";"good"
"05136";"005-02";"good"
"05141";"005-02";"good"
"05142";"005-02";"good"
"05144";"005-02";"good"
"05145";"005-02";"good"
"05147";"005-02";"good"
"05148";"005-02";"good"
"05149";"005-02";"good"
"05151";"005-02";"good"
"05152";"005-02";"good"
"05153";"005-02";"good"
"05156";"005-02";"good"
"05157";"005-02";"good"
"05161";"005-02";"good"
"05163";"005-02";"good"
"05164";"005-02";"good"
"05171";"005-02";"good"
"05174";"005-02";"good"
"05175";"005-02";"good"
"05177";"005-02";"good"
"05180";"005-02";"good"
"05181";"005-02";"good"
"05182";"005-02";"good"
"05183";"005-02";"good"
"06011";"006-04";"good"
"06012";"006-04";"good"
"06014";"006-04";"good"
"06015";"006-04";"good"
"06019";"006-04";"good"
"06023";"006-04";"good"
"06031";"006-04";"good"
"06032";"006-04";"good"
"06035";"006-04";"good"
"06036";"006-04";"good"
"06039";"006-04";"good"
"06043";"006-04";"good"
"06048";"006-04";"good"
"06054";"006-04";"good"
"06057";"006-04";"good"
"06059";"006-04";"good"
"06062";"006-04";"good"
"06067";"006-04";"good"
"06077";"006-04";"good"
"06083";"006-04";"good"
"06086";"006-04";"good"
"06091";"006-04";"good"
"06092";"006-04";"good"
"06104";"006-04";"good"
"06113";"006-04";"good"
"06121";"006-04";"good"
"06132";"006-04";"good"
"06136";"006-04";"good"
"06142";"006-04";"good"
"06150";"006-04";"good"
"06159";"006-04";"good"
"06162";"006-04";"good"
"06163";"006-04";"good"
"06027";"006-06";"good"
"06044";"006-06";"good"
"06123";"006-06";"good"
"06128";"006-06";"good"
"06161";"006-06";"good"
"07001";"007-01";"good"
"07004";"007-01";"good"
"07005";"007-01";"good"
"07006";"007-01";"good"
"07008";"007-01";"good"
"07012";"007-01";"good"
"07020";"007-01";"good"
"07022";"007-01";"good"
"07027";"007-01";"good"
"07030";"007-01";"good"
"07034";"007-01";"good"
"07035";"007-01";"good"
"07037";"007-01";"good"
"07042";"007-01";"good"
"07048";"007-01";"good"
"07049";"007-01";"good"
"07054";"007-01";"good"
"07055";"007-01";"good"
"07060";"007-01";"good"
"07064";"007-01";"good"
"07066";"007-01";"good"
"07072";"007-01";"good"
"07074";"007-01";"good"
"07076";"007-01";"good"
"07082";"007-01";"good"
"07083";"007-01";"good"
"07090";"007-01";"good"
"07092";"007-01";"good"
"07094";"007-01";"good"
"07096";"007-01";"good"
"07098";"007-01";"good"
"07099";"007-01";"good"
"07103";"007-01";"good"
"07104";"007-01";"good"
"07108";"007-01";"good"
"07123";"007-01";"good"
"07133";"007-01";"good"
"07146";"007-01";"good"
"07149";"007-01";"good"
"07150";"007-01";"good"
"07157";"007-01";"good"
"07165";"007-01";"good"
"07167";"007-01";"good"
"07179";"007-01";"good"
"07181";"007-01";"good"
"07184";"007-01";"good"
"07186";"007-01";"good"
"07191";"007-01";"good"
"07194";"007-01";"good"
"07195";"007-01";"good"
"07198";"007-01";"good"
"07209";"007-01";"good"
"07214";"007-01";"good"
"07215";"007-01";"good"
"07219";"007-01";"good"
"07220";"007-01";"good"
"07221";"007-01";"good"
"07222";"007-01";"good"
"07226";"007-01";"good"
"07233";"007-01";"good"
"07237";"007-01";"good"
"07239";"007-01";"good"
"07240";"007-01";"good"
"07244";"007-01";"good"
"07248";"007-01";"good"
"07252";"007-01";"good"
"07253";"007-01";"good"
"07255";"007-01";"good"
"07256";"007-01";"good"
"07257";"007-01";"good"
"07259";"007-01";"good"
"07260";"007-01";"good"
"07261";"007-01";"good"
"07264";"007-01";"good"
"07267";"007-01";"good"
"07268";"007-01";"good"
"07269";"007-01";"good"
"07270";"007-01";"good"
